V1	V2	V3
YALI1_C24850g	0.000135529968754488	9.601721098155e-05	0.00017265573957491
YALI1_C12333g	7.10040055243897e-05	9.96010349261676e-05	7.72572118535664e-05
YALI1_E08211g	0.000105730241473055	0.000169457424272148	0.000141393493247619
YALI1_F19899g	8.90186390495205e-06	1.65394220302652e-05	2.29881330282302e-05
YALI1_E20635g	8.72345028764552e-06	1.3600619130568e-05	4.0336244802617e-05
YALI1_E33400g	1.26643457128931e-05	1.54351717003402e-05	3.38957563556221e-05
YALI1_F25924g	5.54009677361084e-05	3.98899539530577e-05	2.53605234413876e-05
YALI1_B14441g	4.4663925903147e-05	2.10196635317176e-05	6.27743717211314e-05
YALI1_C16204g	3.2549967501404e-05	3.27690324507145e-05	2.03771534801304e-05
YALI1_E26229g	5.54458059007404e-05	4.60823833754511e-05	1.81793319459677e-05
YALI1_B15092g	3.4564642565599e-05	4.56868179097985e-05	8.35184543330667e-05
YALI1_F17988g	1.0413363915144e-05	1.28031852978435e-05	3.00443735536315e-05
YALI1_D05705g	5.57395926599807e-05	8.44178868329035e-05	5.98373074707378e-05
YALI1_B29133g	9.22448323814519e-05	9.80404879825793e-05	6.9648568824993e-05
YALI1_D31155g	0.000104146817046016	0.000137238734153654	2.35048353397037e-05
YALI1_F23664g	0.000246945608049898	0.000213279265885891	0.000507084084878753
YALI1_C31408g	0.000105565705588768	0.000183628033209864	2.53433262016369e-05
YALI1_E41251g	0.000173348857338239	4.27759808756888e-05	5.45638324964062e-05
YALI1_E32603g	4.78682954730245e-05	7.70748102095573e-06	8.40100606614148e-05
YALI1_B18572g	0.000146653749765769	8.23410813218009e-05	0.000248874975275235
YALI1_C08262g	0.000926375835185501	0.000770994112309326	0.00132866003289445
YALI1_E36437g	0.000106148438775675	0.000153395180816695	4.68036252564376e-05
YALI1_E07899g	7.67548313417266e-05	2.29494034619509e-05	0.000107947294764788
YALI1_C29506g	3.19118555933449e-05	3.18906716602641e-05	0.000131741936241963
YALI1_F37463g	0.000205862971014916	0.00017515822770219	9.42116495888227e-05
YALI1_C32886g	9.16590899589926e-05	0.000103209538743452	3.78485287928612e-05
YALI1_B29419g	7.47283656036655e-05	0.000115530212984608	0.000218158211592087
YALI1_F37320g	1.23409030068978e-05	1.03255037381278e-05	8.15012661269371e-05
YALI1_F23922g	2.69344072222053e-05	1.0911610936048e-05	4.39734502822845e-05
YALI1_F29395g	0.000218862799819406	0.00016001190502754	6.11050472993194e-05
YALI1_B29310g	5.4516156011614e-06	2.37832298791197e-06	1.74970365179317e-05
YALI1_F06351g	7.48743546047098e-05	5.6705711813312e-05	3.11678328321503e-05
YALI1_B26112g	5.46334182041968e-05	4.68071447397522e-05	8.37113103230793e-05
YALI1_B11853g	4.29694932421913e-05	5.72383188580603e-05	9.14136851965863e-05
YALI1_D26051g	0.000366482229093713	0.000383643777620171	0.000165931982577948
YALI1_E33056g	0.000110366805876664	0.000123979808107823	7.3495261904264e-05
YALI1_D11256g	3.47434704341447e-05	6.98973021131718e-05	1.50637877290012e-05
YALI1_E27441g	6.45089516034805e-05	4.59936903385988e-05	0.000111274307225383
YALI1_F12138g	9.60472950974902e-05	7.61046196260217e-05	0.000176618933290676
YALI1_E09241g	3.51927850999596e-05	3.94118826382738e-05	1.65170469492058e-05
YALI1_D24626g	5.22635156615941e-05	6.53549279712837e-05	2.11418116731869e-05
YALI1_A20995g	0.000100154914206196	8.27996140941112e-05	3.93974487433156e-05
YALI1_C29676g	1.9975329086852e-05	1.43598919286609e-05	5.84714206971044e-05
YALI1_F13875g	2.22592523904536e-05	2.27541363535941e-05	7.15293747958426e-05
YALI1_D02041g	6.6774164438956e-05	0.000106346897650325	4.29008779286611e-05
YALI1_D18408g	6.80134233072223e-05	7.71512052836523e-05	3.71578764040974e-05
YALI1_E09329g	9.93486389508256e-05	4.56870446334636e-05	0.000129681506627825
YALI1_E15398g	9.75508170285314e-05	0.000107665030646437	6.15943199558219e-05
YALI1_A16292g	0.000166544380589073	0.000198230675057072	0.000115979593652111
YALI1_D12832g	3.595311420249e-05	3.97543964682033e-05	1.34465152587193e-05
YALI1_E14505g	0.000156660503161825	0.000150902886161468	7.91946031018953e-05
YALI1_A15105g	3.9744455662115e-06	2.02534140551941e-05	2.13554117470887e-05
YALI1_D02444g	6.01268525524956e-05	7.26776042774353e-05	2.72997326549074e-05
YALI1_B25553g	5.63816229236206e-05	3.39413230271066e-05	2.40138059179828e-05
YALI1_E20995g	5.98412749053647e-05	6.70556452939384e-05	3.21424296916751e-05
YALI1_A05459g	1.53114860378579e-05	2.30744828319321e-05	6.88447390409642e-06
YALI1_B20802g	9.03835703278112e-05	0.000154166421224668	0.000103496797676782
YALI1_F10990g	9.28074384030629e-06	8.10177710071907e-06	2.54056917301922e-05
YALI1_A10857g	0.000243163799484314	0.000239585188080227	0.000124187706594704
YALI1_C32223g	2.506109271845e-05	3.65268297427753e-05	1.64563198732847e-05
YALI1_C26377g	2.07959752687273e-05	1.8501455766604e-05	7.35564130047251e-05
YALI1_F03136g	7.99124354395304e-05	5.21298108755998e-05	0.000117218950959859
YALI1_D23067g	1.23721970362848e-05	8.72600864625516e-06	4.31112598255395e-06
YALI1_F14136g	2.68286231275811e-05	1.06816747491703e-05	2.78783781225107e-05
YALI1_D13510g	0.000115012689409569	9.85109682407395e-05	6.23054603677293e-05
YALI1_D13545g	2.01347703051128e-05	1.75380002597696e-05	3.78982231495696e-05
YALI1_C12788g	0.000131479381142363	0.000112358465361327	0.000215365418738564
YALI1_E03762g	7.94364551736148e-05	8.69839454689729e-05	5.3107391444601e-05
YALI1_B21493g	5.34432327327102e-05	4.223547282784e-05	8.33779967029482e-05
YALI1_D09566g	5.64221890959608e-05	5.85432202766033e-05	9.99013637430436e-05
YALI1_C14450g	0.000386915750142305	0.000453338403630734	0.000328902261976941
YALI1_D27637g	1.94570329806232e-05	2.75157358537322e-05	1.50664147419256e-05
YALI1_E40502g	3.81596878760489e-05	4.40281487067912e-05	2.47634474717519e-05
YALI1_B05798g	4.67670147539488e-05	6.18377952856384e-05	8.13769767300437e-05
YALI1_D34487g	2.1098351261132e-05	2.42170238046243e-05	1.19950863941853e-05
YALI1_F08705g	9.87083633587965e-05	0.000128916236850169	9.2296923198833e-05
YALI1_B00578g	2.33452189887494e-05	2.43962006866073e-05	4.46554168872642e-05
YALI1_B12409g	2.34424473151515e-05	1.50692627713858e-05	6.87971028817204e-06
YALI1_F01291g	5.75664021057902e-05	7.52657384329178e-05	5.31531617930162e-05
YALI1_E07347g	1.06895517096095e-05	9.90903619395802e-06	2.05804900711307e-05
YALI1_F06956g	2.889864181498e-05	2.54414616745986e-05	1.1229954659039e-05
YALI1_E00510g	1.57377223300511e-05	8.57112521675826e-06	1.81494338255746e-05
YALI1_E27649g	1.72790877629344e-05	1.37201526225246e-05	5.25898694129251e-06
YALI1_F36742g	4.93402874259512e-05	4.07388679631881e-05	2.30620346422313e-05
YALI1_E40282g	4.25182188461584e-05	1.97097648644339e-05	4.34268590919001e-05
YALI1_E19852g	9.84034085561048e-05	0.000123645460210944	8.75996465375592e-05
YALI1_D20202g	1.88715434543463e-05	2.6748317050832e-05	1.72905107967597e-05
YALI1_C20396g	5.41327470761841e-05	5.80805076632301e-05	3.03483206739127e-05
YALI1_E23961g	3.14638883878911e-05	4.90246905239656e-05	8.03763959296059e-05
YALI1_E20596g	6.14273796691537e-05	6.44686841943743e-05	4.22519067194658e-05
YALI1_B02091g	1.63254752119851e-05	2.17228358535704e-05	1.35845100306933e-05
YALI1_E20923g	1.97048194877959e-05	1.82327261602703e-05	3.63694376882747e-05
YALI1_F35938g	1.29122506870279e-05	1.22724129495854e-05	6.25905294907543e-06
YALI1_C17566g	6.18389618074392e-05	6.63687795997723e-05	0.000103558622407088
YALI1_E26525g	3.0728261320539e-05	3.37912004063052e-05	1.11481830615002e-05
YALI1_D17770g	1.47857239905866e-05	1.74889027735734e-05	7.21064836698352e-06
YALI1_A22073g	4.08573793841075e-05	2.17297993245508e-05	3.31522725910629e-05
YALI1_A13100g	1.64366804538364e-05	2.61052264099308e-05	1.62084440754896e-05
YALI1_F37714g	3.78044522024157e-05	4.2239902351097e-05	7.26590003634359e-05
YALI1_F36966g	0.000110502332249072	9.20746421823053e-05	7.44577945061266e-05
YALI1_B14236g	5.75850281773915e-06	1.58440834072206e-05	8.90029471996538e-06
YALI1_F01020g	5.59255776811349e-05	7.04490983662766e-05	9.13646036673826e-05
YALI1_F22750g	2.16787253899199e-05	1.98594521587789e-05	1.43080377211715e-05
YALI1_D15398g	3.25583395044127e-05	4.7772113938984e-05	2.4579272105791e-05
YALI1_A09694g	3.0922078849619e-05	4.34618065235357e-05	3.38380004053718e-05
YALI1_D00888g	3.08276065552666e-05	3.04566026997305e-05	1.65535037228086e-05
YALI1_E21097g	5.1630907197195e-05	5.19355762179542e-05	8.4284777608362e-05
YALI1_B12451g	2.06710501549098e-05	2.50478231151428e-05	4.87597985563115e-05
YALI1_F29652g	3.04350959866137e-05	3.50053593596162e-05	1.72381066326921e-05
YALI1_B14238g	7.40600051303588e-06	1.9093826094219e-05	9.41261082992426e-06
YALI1_A03170g	9.76569599299566e-05	6.88606348770306e-05	0.000130205336839082
YALI1_F21174g	3.53802210536844e-05	5.93961037582712e-05	3.09798248120526e-05
YALI1_A21565g	1.65229802699699e-05	1.08670704296689e-05	3.33428086834045e-05
YALI1_C06626g	6.88763286436992e-05	6.40126354827095e-05	0.000108846404506607
YALI1_B21562g	8.18231210733236e-06	7.75049575490105e-06	2.94607620818321e-06
YALI1_E27880g	0.000170076922524548	0.000135254825734001	0.000236820744267009
YALI1_E00760g	0.000127938121402273	0.00012484266252069	0.000198008299129553
YALI1_C32609g	0.000110921589089552	0.000124719537279375	8.54874242937661e-05
YALI1_F37916g	1.06312525861142e-05	2.6256272365339e-05	2.6438414723526e-05
YALI1_D10197g	4.85841404137517e-05	5.52810997853763e-05	3.63056754029324e-05
YALI1_F11635g	2.79555500646571e-05	2.34745350301526e-05	4.73807622091513e-05
YALI1_B20378g	1.64487362370728e-05	1.81248778538028e-05	3.27528387163945e-05
YALI1_D35768g	8.79478230816301e-05	6.27029952459352e-05	0.000109787414122141
YALI1_B20153g	1.871210975677e-05	2.36956856918307e-05	1.15835720768677e-05
YALI1_C05125g	3.32564855467096e-05	3.30372587614478e-05	2.12681589956723e-05
YALI1_A10619g	1.09266557648655e-05	1.07844903504341e-05	2.095606742297e-05
YALI1_A00746g	4.18472324971455e-05	4.53659939230498e-05	6.97694790088316e-05
YALI1_B22020g	1.02738925217636e-05	5.15386796112974e-06	4.31093562102691e-06
YALI1_E15835g	4.3590136948803e-05	4.22201893593043e-05	2.85907184027846e-05
YALI1_F12330g	3.34481754291332e-05	2.69332006780788e-05	4.77686041672307e-05
YALI1_F23399g	1.28148299515298e-05	1.13610438866626e-05	3.26732765668076e-05
YALI1_B27254g	2.69587888852175e-05	4.35811733407628e-05	3.10725991949129e-05
YALI1_E30028g	0.000163502879402223	0.000177401022530691	0.000128055129602331
YALI1_E16433g	9.80476661324696e-06	1.99793524158723e-05	1.0025961316422e-05
YALI1_D34785g	7.53939173827559e-06	8.58006692254961e-06	4.47545910191107e-06
YALI1_E08351g	2.83783773557292e-05	1.17594596643282e-05	2.78418011279744e-05
YALI1_E03439g	5.42127193069534e-05	6.86390283930929e-05	9.49849005003104e-05
YALI1_F33618g	1.77039205026456e-05	1.93839919233777e-05	2.82642953561171e-05
YALI1_D07162g	3.41150870450317e-05	1.44733991120812e-05	3.62055303468011e-05
YALI1_F30877g	9.42037024782137e-05	6.20103141797965e-05	6.02628046866781e-05
YALI1_E37392g	3.42155279414842e-05	5.43711709125199e-05	3.65983441858035e-05
YALI1_F11689g	5.05268084153996e-05	3.45806762883941e-05	8.88264552157911e-05
YALI1_B08321g	7.89704890553579e-06	6.76236916427148e-06	1.75866181671135e-05
YALI1_B22883g	1.77070868298397e-05	1.75859580609158e-05	3.52691088039137e-05
YALI1_E17037g	3.08833654022936e-05	2.47100095850037e-05	1.74546786279362e-05
YALI1_E40361g	9.35773715276013e-05	0.000112573599096961	0.000167409303054634
YALI1_D11159g	2.39836870538806e-05	2.94699010844509e-05	1.56409654546646e-05
YALI1_C08197g	2.41581431682655e-05	1.6608556324083e-05	3.86030707435146e-05
YALI1_D21458g	1.67747150974876e-05	1.73656384332361e-05	3.42034044574707e-05
YALI1_E34269g	5.23123808355347e-05	5.79602694374786e-05	3.93426531412413e-05
YALI1_E36404g	0.000105013725171261	0.00013534936452287	9.06587221007464e-05
YALI1_F06035g	3.65984626161367e-05	4.07190192513097e-05	6.18119013228691e-05
YALI1_F35061g	2.68618864146058e-05	2.53101937406043e-05	1.63121305743083e-05
YALI1_F19697g	2.90649550593308e-05	4.00595640192499e-05	2.17324853306351e-05
YALI1_E10587g	3.19417955317752e-05	4.17780390192671e-05	1.82307748147333e-05
YALI1_D14489g	1.85612237933524e-05	2.89270586129208e-05	1.33563366063127e-05
YALI1_D17493g	3.51229583207745e-05	5.3529546365641e-05	6.13008527131988e-05
YALI1_E34072g	6.14116583516975e-05	6.0415656402361e-05	4.2972476954152e-05
YALI1_C08523g	4.30340578902386e-05	3.00574658088998e-05	5.43266324758909e-05
YALI1_B03404g	1.78218216105181e-05	1.94418208514315e-05	2.92490687092647e-05
YALI1_E34525g	1.73455150252687e-05	2.6259102474951e-05	1.86031238616593e-05
YALI1_D10865g	1.81172934741841e-05	9.60131344684247e-06	2.85693790663191e-05
YALI1_D32153g	0.000164322076564326	9.97160017677158e-05	0.000153642650669998
YALI1_B19290g	7.63655714617329e-05	8.22481556415189e-05	4.92560664429517e-05
YALI1_F02309g	0.000303030205829372	0.000247800115315933	0.000204249529294114
YALI1_F30254g	5.95234979978833e-06	4.3498763956019e-06	2.89454967773908e-06
YALI1_F11080g	1.02879242955061e-05	5.50893022315149e-06	1.88725337284868e-05
YALI1_D26263g	2.02601994210651e-05	1.71484669008305e-05	3.45711095104188e-05
YALI1_B26235g	2.38123924278034e-05	1.84851675984939e-05	4.0719255535726e-05
YALI1_B29867g	4.07337468609306e-05	3.35361496313537e-05	5.94278914271962e-05
YALI1_A01468g	1.53376787852861e-05	2.80091250570952e-05	3.06200817810534e-05
YALI1_B08193g	4.47634496334153e-05	2.54336081198774e-05	5.42235789144291e-05
YALI1_D35787g	2.72959273288637e-05	2.82108615550972e-05	1.48793782378283e-05
YALI1_D20050g	8.42010955174013e-06	2.02525578547629e-05	1.48264600738218e-05
YALI1_F25908g	6.22977431892925e-05	5.85235903511252e-05	3.2056818238352e-05
YALI1_B30275g	3.2419384335155e-05	4.70733328110342e-05	3.3124680574588e-05
YALI1_D14004g	1.7657785815996e-05	2.690582981547e-05	1.95112072960272e-05
YALI1_F34202g	1.89523948363046e-05	2.07484129989215e-05	1.06185499186475e-05
YALI1_B20108g	1.02296496684397e-05	1.92630701685019e-05	7.55310049057101e-06
YALI1_B07295g	1.79596243878951e-05	2.05292146401486e-05	1.05424965573971e-05
YALI1_D07576g	4.64035888630741e-05	4.02293645200996e-05	7.30007852915151e-05
YALI1_E18854g	2.52836112410694e-05	2.65856409340234e-05	1.69784848743587e-05
YALI1_C15687g	7.75539268477065e-06	1.32624500972977e-05	5.05773026197882e-06
YALI1_D17899g	2.33163742595141e-05	2.10521584108329e-05	1.57896853950381e-05
YALI1_B02283g	6.42449046454761e-06	5.93645774863218e-06	1.37989204213015e-05
YALI1_F03842g	6.38379055281455e-05	5.71860481068362e-05	3.6843684072947e-05
YALI1_C30320g	2.21585021440045e-05	2.77152104609101e-05	1.13796195763652e-05
YALI1_B21250g	3.50355188482971e-05	1.3048297645083e-05	2.12215288843311e-05
YALI1_B12742g	5.6476365302615e-06	1.40526082329091e-05	8.89737926149307e-06
YALI1_B26763g	1.36991111777772e-05	2.24250383142512e-05	1.30929594269585e-05
YALI1_C09467g	2.16850535977788e-05	2.15680130215891e-05	1.30585625129401e-05
YALI1_E04613g	2.08383295863311e-05	2.73781342930474e-05	4.13708505160846e-05
YALI1_F38317g	8.21458944843443e-06	1.67157830998649e-05	1.83452824257174e-05
YALI1_D22636g	3.5963014881236e-05	4.93976144762079e-05	4.53367937261456e-05
YALI1_C23902g	8.93761389271602e-06	8.70837324105475e-06	1.81898854473378e-05
YALI1_D15523g	1.17698625691636e-05	1.7605990317201e-05	1.28373769749975e-05
YALI1_C17782g	3.5503128941894e-05	2.1544281851158e-05	4.26651300141785e-05
YALI1_F29905g	2.65629593963475e-05	3.61661202478789e-05	2.14743910119564e-05
YALI1_D08946g	4.44388390481411e-05	5.24992089426048e-05	3.17892578737236e-05
YALI1_B21798g	1.88915677775786e-05	2.02870968443079e-05	3.81605572843027e-05
YALI1_C09200g	6.20978501991398e-05	5.41628346340984e-05	4.10411162656298e-05
YALI1_D02206g	3.8898139019039e-05	6.33595188693189e-05	5.11199039613793e-05
YALI1_D22834g	1.77788482345065e-05	1.0468851377349e-05	7.37120300787721e-06
YALI1_D06859g	3.06341194978979e-05	5.02554520572778e-05	4.12806086455128e-05
YALI1_F13170g	3.14503635811026e-05	4.52705944754118e-05	3.20487348486632e-05
YALI1_D04680g	1.69397057597299e-05	1.14104543616555e-05	1.10867459740192e-05
YALI1_D12355g	1.79934581841428e-05	1.11258102018039e-05	8.18887566039235e-06
YALI1_F38191g	3.35748436237497e-05	3.38055041260037e-05	5.85263671768123e-05
YALI1_A21203g	1.97091548629747e-05	1.23413128220693e-05	2.32522066767878e-05
YALI1_A09593g	3.49831865394615e-05	3.09431643299677e-05	2.19354702335371e-05
YALI1_D33879g	1.28327815946949e-05	7.03979977446688e-06	1.89260743170081e-05
YALI1_B16068g	3.29514675633541e-05	4.45179973757693e-05	5.29012581874236e-05
YALI1_F17431g	2.7052007603723e-05	1.79883105424623e-05	3.6158531032179e-05
YALI1_C28706g	5.65989634696141e-05	8.26518869489456e-05	6.63506830474849e-05
YALI1_B26639g	2.09743656501965e-05	2.55439973607317e-05	4.8553366919109e-05
YALI1_D06302g	2.88231244184257e-05	5.65641321512066e-05	5.20741102898462e-05
YALI1_F02481g	1.10561621182855e-05	2.14385842074597e-05	9.7481328987501e-06
YALI1_C29584g	1.26304233774691e-05	2.59474570320833e-05	1.83904964541771e-05
YALI1_C01789g	1.47702629724766e-05	1.43824840366301e-05	1.0311122506909e-05
YALI1_B05832g	6.71318586411336e-06	1.04470128908722e-05	1.19396126495261e-05
YALI1_B15964g	5.8321072877611e-05	8.57320330807474e-05	4.91962580147585e-05
YALI1_E08915g	2.29509808869844e-05	3.32639629235797e-05	1.92853910024136e-05
YALI1_E30014g	1.03034017835734e-05	1.14257184460197e-05	7.54526759966592e-06
YALI1_C18258g	2.74030518326932e-05	1.41397219872254e-05	2.07022867663168e-05
YALI1_D12630g	4.92582291651268e-06	1.0466252769389e-05	1.22121418612774e-05
YALI1_A07472g	5.27905490319494e-06	6.66719462163758e-06	3.53496020474481e-06
YALI1_F29139g	2.98034326509869e-05	2.04546983497223e-05	1.31616570180796e-05
YALI1_B09894g	1.40706506942976e-05	8.60662044468524e-06	8.22216061791165e-06
YALI1_E01614g	1.58982364202082e-05	1.18664464697701e-05	2.56085202120025e-05
YALI1_D09000g	1.24809614494071e-05	2.18629742547655e-05	1.14900250176137e-05
YALI1_D35965g	1.58881004200301e-05	2.94924112377892e-05	2.40355289217807e-05
YALI1_F07429g	7.36484480382487e-06	6.63146472236262e-06	3.42241902271091e-06
YALI1_C20314g	6.45067321026241e-05	4.75611153934529e-05	8.86869105711073e-05
YALI1_A06672g	7.33126033632264e-06	1.15426791536818e-05	7.97626635773318e-06
YALI1_E31754g	2.39974247419416e-05	2.95063612273083e-05	1.72024455139517e-05
YALI1_F37508g	1.4157207262253e-05	2.10053960190987e-05	1.34169986114213e-05
YALI1_D10693g	4.11352288108988e-05	3.69990062832404e-05	2.75572863939415e-05
YALI1_E07099g	5.16745872312616e-05	3.46915628110984e-05	5.96624091102113e-05
YALI1_F16117g	1.79958460275377e-05	9.24597856926317e-06	1.52233287307351e-05
YALI1_F07630g	2.11761451655976e-05	2.15878730993052e-05	1.25097905754661e-05
YALI1_D11937g	1.72599004945461e-05	1.06138493188636e-05	7.58007819505579e-06
YALI1_A18622g	2.80606317888344e-05	2.27322892168947e-05	1.42012161753828e-05
YALI1_C13410g	2.01883820722435e-05	3.13725081591565e-05	3.90981523735632e-05
YALI1_C06973g	1.59344657105412e-05	2.29266472782777e-05	1.46586659182893e-05
YALI1_B27588g	1.36843033131202e-05	2.09347446457512e-05	2.25067813800864e-05
YALI1_A00829g	1.76169323113312e-05	1.94345619862352e-05	8.03797111526825e-06
YALI1_E15583g	6.05193516553309e-06	1.1973286392183e-05	1.01370747152511e-05
YALI1_B22266g	5.64575088123377e-05	5.17801423295969e-05	9.07331778923491e-05
YALI1_D09356g	2.2511116086317e-05	1.77380680271658e-05	2.97333833738118e-05
YALI1_D30540g	5.3403132323281e-05	5.33486250317968e-05	3.78109273111584e-05
YALI1_B22276g	8.20324496999562e-06	6.48786784243399e-06	1.33127652890311e-05
YALI1_C29104g	1.6985586793883e-05	1.86973813403814e-05	1.17082565152806e-05
YALI1_B04123g	8.20514879125913e-06	7.31506262730204e-06	3.39547938701051e-06
YALI1_F34661g	9.50511627088553e-06	1.33951958674245e-05	7.77063380787135e-06
YALI1_F36178g	1.71801611996987e-05	2.57962654035915e-05	2.13977529502393e-05
YALI1_F03389g	6.65602561500044e-06	1.2981715695058e-05	1.36630507575139e-05
YALI1_E33760g	1.26049878406203e-05	7.7876081717893e-06	2.07258850745187e-05
YALI1_D15622g	1.13638577932222e-05	9.66606483952594e-06	6.25642444524633e-06
YALI1_D04128g	4.0566156207122e-05	3.52357414997953e-05	2.26293361112196e-05
YALI1_B04589g	4.63678667765285e-05	5.50234478552344e-05	3.67137013227574e-05
YALI1_F25556g	3.48823545167154e-05	2.79420288098034e-05	2.02924958639676e-05
YALI1_E36206g	2.62011672356816e-05	2.6934833640188e-05	4.08365203807294e-05
YALI1_A13383g	3.04744937839732e-05	2.64018118582456e-05	1.99438376557591e-05
YALI1_C06259g	3.76858449779334e-05	2.75678859091911e-05	4.85481757622627e-05
YALI1_D17151g	3.22762235654533e-05	1.87229236430648e-05	1.85314948240404e-05
YALI1_D24836g	9.55241573808876e-06	3.59986162253085e-06	6.57690612784959e-06
YALI1_E26205g	2.28279552473566e-05	3.28002872371304e-05	4.33332894106797e-05
YALI1_C03415g	3.16770269980781e-05	4.0462001875629e-05	4.90069059227211e-05
YALI1_F30593g	2.52990444052174e-05	1.95974417164424e-05	3.62742556925789e-05
YALI1_F19126g	1.07439499595999e-05	1.73977786806634e-05	9.83249802263201e-06
YALI1_C04389g	7.71505783576935e-06	1.24983738912035e-05	8.3585037057544e-06
YALI1_D22906g	1.93270985965935e-05	2.88990221341887e-05	3.17516304447156e-05
YALI1_E31827g	1.34819081219909e-05	1.3933541122592e-05	2.34219693796398e-05
YALI1_E15144g	5.46742203689133e-06	5.64536468170758e-06	9.52287120292484e-06
YALI1_D15744g	3.17942164233929e-05	1.8877120506078e-05	3.45657923184115e-05
YALI1_E23555g	2.62223886236191e-05	2.37736948911108e-05	3.93966051818968e-05
YALI1_C02831g	2.87660139591746e-06	2.3296059293352e-06	1.76612803430215e-06
YALI1_B16446g	9.59319012899018e-06	1.18592941607731e-05	5.84770730115675e-06
YALI1_F36233g	1.63810380898451e-05	2.10971412300672e-05	2.64189184745026e-05
YALI1_F13202g	2.41019298486707e-05	2.70712323869244e-05	1.48727334353521e-05
YALI1_C19005g	3.13169052911e-05	2.12076586675313e-05	3.76334030009027e-05
YALI1_F09177g	3.30011748659317e-05	2.02584241891662e-05	3.04018375205117e-05
YALI1_F28807g	6.31088061885347e-06	1.03523166199859e-05	7.54976091253757e-06
YALI1_F36267g	9.76542127153502e-06	1.71084844334295e-05	1.20248810858218e-05
YALI1_E38178g	0.000139271780244497	9.8436171143359e-05	0.000165985492014742
YALI1_B20276g	3.42794248723698e-05	2.24966684357155e-05	2.31704607684413e-05
YALI1_E14698g	4.894101810408e-05	6.06518692042202e-05	4.12599671459755e-05
YALI1_E06355g	5.48297635030506e-05	3.81743210500131e-05	3.43251958063339e-05
YALI1_F17265g	7.61471659537627e-06	4.448408221135e-06	8.46986362257424e-06
YALI1_E35410g	2.06134068187609e-05	1.19007581402863e-05	2.29138302195691e-05
YALI1_F14342g	9.33743993870387e-06	1.1610373204511e-05	7.58459417326422e-06
YALI1_E10755g	9.49753066201818e-06	1.39355480785786e-05	9.59150921887046e-06
YALI1_E22592g	1.41669075021403e-05	2.23853088429013e-05	1.90570779687657e-05
YALI1_F21690g	2.07106646451094e-05	2.69263083852502e-05	1.6955399910065e-05
YALI1_F29038g	8.24878649780169e-06	1.07617027233503e-05	6.74077576487346e-06
YALI1_B20589g	7.22621694176509e-06	1.2128383847023e-05	1.0575647305679e-05
YALI1_D17854g	3.33576949621099e-05	1.50889236935125e-05	2.61541642941606e-05
YALI1_E22787g	1.0373114709737e-05	1.3724772663114e-05	8.23957152781933e-06
YALI1_B02881g	1.81045791022107e-05	1.07974366708599e-05	2.47989579836191e-05
YALI1_A02546g	3.52947269655688e-06	4.72914897303356e-06	2.68324888771507e-06
YALI1_C31791g	6.38403910109574e-06	3.19403013183753e-06	3.23845235753333e-06
YALI1_C14884g	1.30071520743293e-05	1.01236083532291e-05	5.98803465750521e-06
YALI1_F22794g	9.27253799117402e-06	5.79962446689777e-06	1.60408679743717e-05
YALI1_D18037g	4.85001107769067e-05	4.82278512486988e-05	8.36830760347266e-05
YALI1_E06365g	1.03794148150964e-05	8.86458846123482e-06	6.43860759627092e-06
