V1	V2	V3	V4
KMXK0F03070	7.66627724364574e-05	7.53935053966003e-05	9.86389189134719e-05	8.31534707006948e-05
KMXK0D04130	2.3863319379465e-05	6.47937910747327e-06	2.20108374086467e-05	2.1999732097058e-05
KMXK0C01110	4.43418212893492e-05	3.99438613849332e-05	3.14976765729031e-05	4.23068562211155e-05
KMXK0C06020	0.000104408983466553	0.000117845971582068	0.000102242021350591	9.08421873092025e-05
KMXK0B07870	3.9714479667306e-05	3.03087944151373e-05	2.39522668147577e-05	1.14415301998922e-05
KMXK0B04790	4.01760918408825e-05	2.60099015796736e-05	5.23728835895435e-05	5.09096289642298e-05
KMXK0F00670	3.42660117360128e-05	2.63661760323511e-05	3.86629175071438e-05	2.41555026324621e-05
KMXK0E05880	0.000146107627553016	0.000175451130780427	0.000141904531306351	0.000130599453468311
KMXK0H02650	4.85719903807899e-05	3.56447458757373e-05	4.32469985675098e-05	4.92325387667272e-05
KMXK0D00970	6.94628469361367e-05	6.56969335568085e-05	6.71379117342768e-05	5.83164786976937e-05
KMXK0E01590	2.51853882561938e-05	1.58056610229203e-05	2.28563419217245e-05	1.6431282033035e-05
KMXK0E01340	1.88325173946398e-05	1.02730627797699e-05	1.1915441926504e-05	2.20640444060701e-05
KMXK0A03690	0.000126625931953792	0.000157151917117443	0.000136928433744729	0.000142494167102971
KMXK0B07840	0.000113074084458272	0.000116993817307319	0.000169224297798967	5.55978148527435e-05
KMXK0F04890	5.09149247972927e-05	5.37084078269462e-05	4.25342870411061e-05	4.77923152118363e-05
KMXK0B01110	4.9669942728135e-05	4.13152764355379e-05	3.52490551046476e-05	6.85665288750924e-05
KMXK0F01350	4.62710072640199e-05	3.03344056434814e-05	4.29764331588444e-05	2.86935255140043e-05
KMXK0C04880	4.19846164413771e-05	3.85573042099901e-05	4.64523854321435e-05	2.36046306777842e-05
KMXK0E02870	9.1670406188567e-06	4.84089469073937e-06	8.32797211806099e-06	9.51817087703323e-06
KMXK0C05770	1.99065597723631e-05	1.83909301453701e-05	2.19129632556977e-05	4.04985614891899e-05
KMXK0B07940	6.76708626744413e-05	8.10100280203292e-05	8.1400969217045e-05	7.52138747447422e-05
KMXK0E00450	2.61135153115705e-05	1.99222975562343e-05	1.04565346583355e-05	3.12693772137115e-05
KMXK0C07040	1.95031377766526e-05	1.29373069262742e-05	1.82128311946116e-05	2.04638091983199e-05
KMXK0A07730	6.88154822086178e-05	5.53764863163057e-05	6.08246385306509e-05	4.75532147190259e-05
KMXK0B03690	5.09258500449376e-05	3.4505861393386e-05	3.24891782539164e-05	3.32935215321674e-05
KMXK0B08130	7.5585308252194e-05	6.6143799758438e-05	7.35668576355314e-05	8.39005435838366e-05
KMXK0C06330	0.000159552479205767	0.000189780852797927	0.000188739673456396	0.000157892757481881
KMXK0H01730	1.72083146091105e-05	9.98311178942726e-06	1.56329824025186e-05	1.36531526082634e-05
KMXK0D04930	9.51475335709227e-05	0.000101846863601825	0.000105032581245005	9.66603139554795e-05
KMXK0G01090	1.75089653857386e-05	8.02201654440657e-06	1.87204627784824e-05	1.57163796687954e-05
KMXK0F04170	5.07199790225689e-05	4.4592278039669e-05	8.11750005291869e-05	3.0199333463739e-05
KMXK0C00350	1.75501821607323e-05	1.4071914181296e-05	1.83823566940325e-05	1.93451074615746e-05
KMXK0G01070	3.15962917236313e-05	1.82699345665266e-05	2.63994927173282e-05	3.43783591219441e-05
KMXK0C05920	1.86331090239734e-05	1.21777852030748e-05	1.68936604915475e-05	2.02799104377784e-05
KMXK0A08150	8.13173114313267e-05	7.07996985335641e-05	0.00010569741521961	3.69001266848698e-05
KMXK0B02780	5.15596197805828e-05	6.86854438207166e-05	5.17646964746218e-05	6.73704553522222e-05
KMXK0B02660	2.29696531463393e-05	2.37873260924714e-05	3.74653374858194e-05	2.42432817853867e-05
KMXK0G04160	8.94439964245734e-06	3.09078249722979e-06	1.19114585946685e-05	1.00481837270179e-05
KMXK0H02790	4.28537927701232e-05	3.67194687657248e-05	3.90013579285855e-05	4.27878102603774e-05
KMXK0A07870	1.6727786162889e-05	1.02177577112044e-05	1.18265889789597e-05	1.57306227863832e-05
KMXK0C05420	3.36019881402097e-05	2.31671733555969e-05	2.83974598151386e-05	2.5753809832693e-05
KMXK0B06720	1.98278866766512e-05	2.28433975659342e-05	3.77887605168527e-05	2.82571624933333e-05
KMXK0A01420	4.09757066856337e-05	2.78578090150438e-05	3.12085389885077e-05	3.25996978708231e-05
KMXK0B05750	0.000210225353480704	0.000222519397050272	0.000215410380888357	0.000243699283415184
KMXK0F00520	8.15695771181041e-06	4.96021878497819e-06	7.34288493917916e-06	6.92419358425007e-06
KMXK0G00760	2.94155838343528e-05	2.54847114053755e-05	3.03814375749074e-05	4.03315050022915e-05
KMXK0F00600	0.000116192252071682	0.000124708254910628	5.99043267130624e-05	0.000132184200105644
KMXK0D06370	7.46387389136686e-06	3.94694783309409e-06	6.26175954602949e-06	9.42353211666854e-06
KMXK0D00530	0.000144465011839755	0.000145073115485039	0.000134202811562618	0.000218669978483207
KMXK0A05670	3.83473735520233e-05	6.89617837615767e-05	1.81754591688421e-05	2.16108171147337e-05
KMXK0H00420	0.000100446692318707	0.000106359125897437	0.000110992437366338	9.40021177440221e-05
KMXK0D04640	5.4997889628594e-06	2.73462848065808e-06	5.51925308940761e-06	2.43778344340113e-06
KMXK0A01450	3.2534022285449e-05	3.11989148691649e-05	3.24247712046923e-05	4.00292253292492e-05
KMXK0A02920	3.21264049561209e-06	1.52588843898897e-05	3.08229013174291e-06	1.2213446527846e-05
KMXK0F03620	5.56244876988523e-06	3.22999442840918e-06	4.34919730022439e-06	6.23136842894108e-06
KMXK0C02820	5.88553622530312e-05	2.61324892432014e-05	6.11815575716246e-05	2.34744676164436e-05
KMXK0D05140	3.08938331408353e-05	1.90021766464291e-05	1.80452876861762e-05	1.34948054188493e-05
KMXK0D02980	5.65045210606242e-06	3.02730393078407e-06	3.37174200002321e-06	5.81634548375726e-06
KMXK0F00860	2.40725736919373e-05	1.98008042301042e-05	2.41153626992327e-05	2.41617176475157e-05
KMXK0A02180	1.77693859144578e-05	9.75989769899303e-06	1.47384957380231e-05	8.611783786639e-06
KMXK0E01920	8.07632577855775e-06	4.72674356936193e-06	4.88540237329209e-06	7.74295241006653e-06
KMXK0B02790	1.72250148122996e-05	1.98390472076519e-05	1.97303315732534e-05	2.01851889632146e-05
KMXK0G02160	6.60656889670329e-06	2.77529851618436e-06	6.75384989586663e-06	4.26756141470364e-06
KMXK0D04650	8.41191001150233e-05	7.54219629989537e-05	0.000101443573629946	7.50357980642203e-05
KMXK0C06820	3.41147393886824e-05	5.25291431003131e-05	3.26487111051975e-05	5.16911526711699e-05
KMXK0D05020	9.99812589510995e-05	0.000104238877271692	9.61923584316141e-05	8.39068600987027e-05
KMXK0G03030	3.154969622307e-05	2.74872775042178e-05	3.82010351656119e-05	1.38653755250773e-05
KMXK0F02730	1.88651629243322e-05	9.77011498334583e-06	1.90183306236225e-05	1.27933163263334e-05
KMXK0E02660	0.00013932634808638	0.00013826098647742	0.000159060212805	0.000167481845191365
KMXK0A01170	5.88071716786737e-05	3.63232399728441e-05	4.55700790449111e-05	4.69562312558302e-05
KMXK0D01570	1.63528851705239e-05	3.27217960299674e-05	1.98175838737989e-05	3.11524889214985e-05
KMXK0G00700	3.17491987731012e-05	1.78337839562988e-05	2.91767167582895e-05	2.57642768213678e-05
KMXK0G04170	0.000126717896365795	0.0001337400510781	0.000117620098513901	0.000118322955062684
KMXK0E03370	8.74481743678597e-06	1.24499432566801e-05	2.90324353824592e-06	8.50497701776045e-06
KMXK0G01580	1.3861485806053e-05	6.75420052844644e-06	1.25283435555754e-05	9.97618576607266e-06
KMXK0C05530	8.95009874908645e-06	4.19753370423403e-05	2.36197943916851e-05	1.48673353268355e-05
KMXK0F03480	1.95711992092947e-05	1.53062315065822e-05	2.21214827878399e-05	2.16722493598263e-05
KMXK0G02720	1.24371305186387e-05	1.78904997702761e-05	9.59207823311554e-06	1.96879811748756e-05
KMXK0C00520	6.50053609769762e-06	2.9548657098761e-06	5.42606709188705e-06	1.09414473430375e-05
KMXK0B00330	7.13341142282728e-06	2.86579809765813e-05	1.00988971223386e-05	1.47267555087717e-05
KMXK0C05480	8.39939583751794e-06	7.52506234751873e-06	1.20230135317635e-05	1.3447400638449e-05
KMXK0B00460	6.6632928221745e-06	4.95859741809841e-06	4.12119594315598e-06	8.47954980487252e-06
KMXK0D04660	2.55539703998294e-05	2.11181769993749e-05	3.46765001885251e-05	2.70313195727456e-05
KMXK0G02680	1.12769820652208e-05	1.19695470105055e-05	1.06667226419709e-05	1.89393233039079e-05
KMXK0B03090	3.2141961642846e-05	2.96433299278353e-05	3.23468850616246e-05	3.78613551689086e-05
KMXK0C02010	9.32295236410575e-06	1.94511592342368e-05	9.17813554647999e-06	2.39610191728362e-05
KMXK0F00710	4.40282577736555e-05	4.79946893132924e-05	4.4766107077036e-05	5.36158089300249e-05
KMXK0H00240	8.59257491049117e-06	3.00490145893942e-06	9.73832300282302e-06	1.30198589810765e-05
KMXK0B01410	2.14323576457334e-05	1.01276262022989e-05	1.97305671274959e-05	1.88087447853969e-05
KMXK0A00680	1.72325027654985e-05	9.28571903674882e-06	1.44913487741891e-05	1.98881422177808e-05
KMXK0F04540	0.000213110680232808	0.000225745006735257	0.000167007545224538	0.000196414616968654
KMXK0C04280	7.88602237134479e-05	6.90557969344549e-05	8.55174269086971e-05	5.94186454936214e-05
KMXK0C03790	6.59005767843814e-06	7.04404987973346e-06	1.74030558911625e-05	1.15994544680872e-05
KMXK0F01410	5.90138771286072e-05	6.71237372665406e-05	7.77092482490258e-05	6.06615109507602e-05
KMXK0F04390	6.82910524942796e-05	3.89070298774573e-05	4.19394322713257e-05	5.37197229821326e-05
KMXK0E01440	6.77339629753435e-05	8.32720630429747e-05	5.72437615239828e-05	7.6206087047758e-05
KMXK0B07490	6.56183210165261e-06	1.23677216735667e-05	4.80659194063465e-06	1.20446493561653e-05
KMXK0C02970	1.4292121700906e-05	1.08530322016582e-05	1.5178299969195e-05	1.77726891007129e-05
KMXK0D01290	2.07560395720643e-05	1.32002815069949e-05	1.79795101611554e-05	2.42857217036194e-05
KMXK0C01400	7.00450609271236e-06	2.28844918807425e-06	7.7884547020071e-06	5.86102213760157e-06
KMXK0A02170	3.78472698730032e-05	2.64893080147358e-05	5.09981279591539e-05	2.89609728304413e-05
KMXK0E02400	7.22049708707613e-05	6.63138778318317e-05	6.51904250898597e-05	5.96014307240945e-05
KMXK0H00330	7.57946830610661e-05	9.81627600198814e-05	7.8397618499015e-05	4.09064363116679e-05
KMXK0A01770	9.43541286936944e-05	0.000109256967573469	0.000114259074049528	0.000131518854706923
KMXK0B01820	0.000212876910506577	0.000232147646527039	0.00016510655478549	0.000194687352466141
KMXK0D04950	4.64222030760404e-06	5.6703199670627e-06	8.97547936880931e-06	4.88008037182394e-06
KMXK0A04130	2.48654606135832e-05	2.21825342420922e-05	3.03806423348387e-05	3.25309738663431e-05
KMXK0C01120	4.57143267332938e-06	3.24411099238231e-06	6.26523217594573e-06	6.22995493083146e-06
KMXK0H01420	1.38100014421402e-05	2.13190700148302e-05	1.68866467137352e-05	2.46819139119283e-05
KMXK0C04570	4.93609950749219e-05	4.55718355632444e-05	6.19000319999913e-05	2.32784540203096e-05
KMXK0A02160	7.54306171290917e-06	1.26550223291374e-05	1.09240481232253e-05	2.08737852725275e-05
KMXK0D04150	0.000143709606063981	0.000164336049248055	0.000151809558910193	0.000171889463932265
KMXK0E02190	4.28003477654189e-05	4.09958666817796e-05	1.93363206554988e-05	2.30657538582953e-05
KMXK0B02800	8.72657267383812e-06	8.38596286609415e-06	9.13424356494059e-06	1.21139834315109e-05
KMXK0C04080	2.52914799698672e-05	2.80811661984018e-05	3.5912924798152e-05	3.78563280568943e-05
KMXK0A05460	2.17400860203877e-05	2.43129690597892e-05	3.12514487117116e-05	2.83100754695948e-05
KMXK0C07020	5.32778422613102e-05	5.75634314824186e-05	5.5643467409716e-05	4.72674374009882e-05
KMXK0H03430	5.14976837475584e-06	8.16242163092756e-06	5.49276401863434e-06	1.10237992126358e-05
KMXK0C06390	9.88852791836519e-06	4.32535302303579e-06	1.47115830142975e-05	6.13400978431585e-06
KMXK0B07150	1.15674024301376e-05	9.30571335905569e-06	1.22014303504853e-05	1.65149748153162e-05
KMXK0B05110	1.63219235829279e-05	1.39795197502551e-05	9.51556948524658e-06	1.40267714977328e-05
KMXK0G00270	6.58187762345084e-05	6.26428750168967e-05	4.09556510791349e-05	3.81787380822328e-05
KMXK0A01050	1.60014467777896e-05	7.56713586125304e-06	2.19782448527459e-05	6.55370149006702e-06
KMXK0C03610	1.98163196732102e-05	1.24418411585661e-05	2.04271847282462e-05	2.59240655027651e-05
KMXK0A03270	4.1551786113932e-05	3.82316002731831e-05	4.38641373996013e-05	4.09802641295442e-05
KMXK0G00770	9.3608269887199e-06	1.42341984842277e-05	2.02688519524977e-05	9.24284991986141e-06
KMXK0C02660	3.0451572168286e-05	3.37856916800595e-05	3.6607480296279e-05	1.41850768096302e-05
KMXK0B04900	2.54780113537507e-05	2.14164814390143e-05	1.82282147608445e-05	2.52267893064347e-05
KMXK0B07570	0.000148290084078181	0.000210595622028938	0.000180637324694692	0.000182036938762814
KMXK0B02830	0.00011352174701573	0.000168583896966146	0.000111829781909544	0.000148689235963695
KMXK0F00440	8.74194337117359e-06	7.48844090933167e-06	7.99664842642861e-06	1.0064497563585e-05
KMXK0B04770	4.45344398270563e-05	4.79656810024343e-05	4.39058774975171e-05	4.01892181835504e-05
KMXK0H02480	1.01806313154212e-05	5.45459927277449e-06	9.3814571246381e-06	1.22620851182932e-05
KMXK0C00180	5.88328106039789e-05	7.21817553002196e-05	8.19721480506146e-05	6.59335025568316e-05
KMXK0A03850	8.23772806402095e-06	4.57223264547445e-06	8.80021718546209e-06	1.01668395210519e-05
KMXK0C02950	3.65666833333214e-05	4.01865505022763e-05	3.95757941108762e-05	3.86466063229683e-05
KMXK0D03920	1.71263904977519e-05	1.5360027660193e-05	1.93751739170604e-05	2.60272682984487e-05
KMXK0F03610	1.5323100291713e-05	1.61214177807084e-05	1.45537239635757e-05	1.81314453504387e-05
KMXK0A02660	1.05014749928308e-05	5.9638460928468e-06	1.08318398435074e-05	1.33153131564087e-05
KMXK0E06260	3.94604596463649e-05	5.69413107216496e-05	4.09960674873431e-05	5.55553273080223e-05
KMXK0A01580	4.09347361410967e-05	3.29742413117753e-05	3.98397194425874e-05	3.60944565138224e-05
KMXK0C00770	1.91996499689107e-05	1.61505982989057e-05	1.93189650273042e-05	1.81316272106585e-05
KMXK0G01880	9.80697684106389e-06	6.90075050126789e-06	7.56500945899033e-06	7.02970573080249e-06
KMXK0B01740	2.26341204883863e-05	1.20469007917659e-05	1.66013294585041e-05	2.05195531083623e-05
KMXK0C03590	5.61490045200338e-05	0.000123607776386978	0.000102064649682717	7.92360509677897e-05
KMXK0E00200	1.13152106515149e-05	7.16921804208387e-06	1.07369147160299e-05	1.21952143903796e-05
KMXK0A04060	8.20658019181798e-06	5.97828115227424e-06	5.05804494761867e-06	1.01664098397834e-05
KMXK0A05230	2.82058910890499e-05	3.1683470035318e-05	2.26558526896157e-05	2.48957752510403e-05
KMXK0A01630	8.53171851834129e-05	0.000102383818400301	8.30138174442958e-05	6.62181821896215e-05
KMXK0A04000	3.05983948792543e-05	3.0288859240539e-05	2.83450977066481e-05	2.41865389865067e-05
KMXK0E03890	3.82469855399945e-05	4.60444352660904e-05	4.72645756371309e-05	2.70015473561263e-05
KMXK0A05310	2.14967707532233e-05	1.21832175312018e-05	2.32605816351207e-05	1.62614735154702e-05
KMXK0C07190	8.91734933966953e-05	9.9064519494835e-05	0.00011993881304379	0.000107747352823756
KMXK0G01480	6.82479328788095e-05	7.70272091816543e-05	6.25620109681906e-05	6.8953855557019e-05
KMXK0B01790	5.48640829368721e-05	7.7726850080699e-05	6.44939843149967e-05	2.99227579529429e-05
KMXK0E05560	0.000110345407017699	0.000130606945401948	0.000136882300749635	0.000130454870479226
KMXK0C03810	2.20106562510454e-05	2.18321613156801e-05	2.25817731315241e-05	2.61326771936388e-05
KMXK0B01610	1.02219006768105e-05	5.86702183511622e-06	1.0405302129536e-05	9.16377508656807e-06
KMXK0D02190	1.86856648759498e-05	1.76657809748894e-05	1.82198192673623e-05	1.26795108062322e-05
KMXK0D04670	3.91445722878849e-06	1.50359429412148e-06	3.71265705990279e-06	3.81722199188311e-06
KMXK0E04960	5.33032231576221e-06	3.83050595203989e-06	4.15129616053849e-06	9.39152985523516e-06
KMXK0H00530	4.15813086785782e-05	4.36447218376785e-05	4.31896449898687e-05	4.22103066844855e-05
KMXK0G01740	1.62660542912627e-05	1.15370963864897e-05	1.91913575975676e-05	1.0324914647111e-05
KMXK0F04860	1.30085659407638e-05	1.21770749394498e-05	5.13568182001443e-06	1.32905536703746e-05
KMXK0B07240	4.24536502293937e-05	4.68925739744432e-05	4.62273256814277e-05	3.90928482026294e-05
KMXK0D00690	5.59994154928513e-05	5.75722681160733e-05	5.88781946992157e-05	5.0248448231518e-05
KMXK0A01570	5.26378119652737e-05	0.000113145107743678	9.42521303771677e-05	7.57119499972712e-05
KMXK0C04850	1.41902196133681e-05	8.01087313409359e-06	1.22026440864221e-05	1.39407376648836e-05
KMXK0E03020	1.9752894302719e-05	1.55489454691765e-05	1.46806789145379e-05	1.39686811640812e-05
KMXK0B01210	2.55907049889421e-05	1.78620059873514e-05	2.34590122160225e-05	1.74667832693235e-05
KMXK0B03360	1.6084474096184e-05	1.42145606691454e-05	2.03781606829769e-05	1.25067361134875e-05
KMXK0F01110	1.45966557101696e-05	1.06607650539998e-05	1.41153081048666e-05	1.89571976124036e-05
KMXK0E05630	1.02358540842082e-05	1.04627279869581e-05	1.14168831170626e-05	1.61658868066946e-05
KMXK0C07310	5.70271014112539e-05	5.68517910057313e-05	5.10880277044375e-05	4.293745405008e-05
KMXK0B03710	0.00020743317015757	0.000257121831591809	0.000215326698474164	0.000213046710328552
KMXK0C06700	2.62347452334318e-05	2.42837571492291e-05	2.71850745913835e-05	1.55314275879118e-05
KMXK0C05730	4.44050665762656e-06	5.46063577227471e-06	6.1612991928293e-06	8.12743410562063e-06
KMXK0G03840	3.98399113111852e-06	3.97484397675868e-06	7.1537079616357e-06	5.18248004756744e-06
KMXK0A02670	9.89722120164507e-06	6.22768162794812e-06	1.16882362237543e-05	8.75324675434697e-06
KMXK0D02570	1.17236291340477e-05	1.13020625257002e-05	1.17391909141152e-05	1.63602673891416e-05
KMXK0E04850	6.26874921276471e-06	4.21346605054012e-06	7.57907993301434e-06	5.95250231449454e-06
KMXK0C00760	1.60894142991149e-05	1.2227470254408e-05	2.71603325453797e-05	2.34417070207419e-05
KMXK0C00510	2.47368700644249e-05	2.75927777633104e-05	2.89052207759695e-05	3.12835622702788e-05
KMXK0D03060	8.91817613841033e-06	7.71829049775514e-06	7.85360921671987e-06	1.28073080599562e-05
KMXK0C02440	1.81282337135197e-05	9.80225236410612e-06	1.29099230721157e-05	1.79185305444995e-05
KMXK0G03990	2.39815932950095e-05	2.13245236833622e-05	2.40756978743117e-05	2.43401490443282e-05
KMXK0A03160	3.32800454908565e-05	3.92556443822175e-05	4.01599103114502e-05	3.80174186325041e-05
KMXK0C00690	2.35668159893357e-05	2.35048747977203e-05	3.49911245337911e-05	2.79704249187387e-05
KMXK0B06100	1.70051747218131e-05	1.45256175258541e-05	1.70282977069914e-05	1.62570127442974e-05
KMXK0G03740	9.42530881633408e-06	8.35913834955829e-06	1.04362776547868e-05	8.28502105248737e-06
KMXK0D04410	6.90060739243643e-06	4.38378949432878e-06	7.39022842043747e-06	6.23819839544583e-06
KMXK0F01210	2.62405035556908e-05	3.04832341261969e-05	2.51980711979792e-05	3.16147793864088e-05
KMXK0G01680	5.36028417749836e-05	4.13975256634809e-05	5.2815106185677e-05	4.46675972871676e-05
KMXK0F02550	4.91815805653643e-05	6.44099327621503e-05	4.8392161159194e-05	5.57768858580029e-05
KMXK0G02750	8.29955656596981e-06	3.55364906958667e-06	5.98820388671574e-06	7.99082429967922e-06
KMXK0D04080	1.63384941291722e-05	1.00566086505822e-05	8.64714741312561e-06	1.29874065781106e-05
KMXK0E00340	5.5718713176117e-06	1.24687656692828e-05	8.86939695309734e-06	1.59748518659378e-05
KMXK0D06000	4.32852644249203e-05	5.48133112677794e-05	4.01070936836407e-05	1.86318998595326e-05
KMXK0B01690	1.66943957126808e-05	3.03488167830194e-05	3.12745456987842e-05	1.7996279808293e-05
KMXK0A02060	1.618705757193e-05	1.00112748962043e-05	9.6064659519697e-06	7.68995639222123e-06
KMXK0C07160	2.80886039884571e-05	3.41008716912202e-05	3.27766556249329e-05	2.91991883506842e-05
KMXK0H04350	2.03899422552276e-05	1.42747230250061e-05	1.52123535633622e-05	1.67677334097168e-05
KMXK0B02570	4.19748045045593e-05	5.42231812708577e-05	4.42242253172304e-05	5.25302297683273e-05
KMXK0B05900	5.43898730232893e-05	6.74739471735128e-05	6.00552987089567e-05	6.07780855184768e-05
KMXK0D06060	0.000105314456975365	0.000117999495079959	0.000115884600579353	8.01780077570035e-05
KMXK0H00840	8.04548285762075e-06	6.36332073657759e-06	8.20340989761745e-06	3.16952910187967e-06
KMXK0G01970	1.18583639050662e-05	1.10567653992365e-05	1.05943567667956e-05	1.22806621611919e-05
KMXK0A08030	2.4192011055327e-05	2.91778437672793e-05	3.06867014517038e-05	1.87507230694618e-05
KMXK0E04870	3.52122789619896e-05	4.36761887249066e-05	3.43329904325199e-05	4.75379593785361e-05
KMXK0E00560	1.46353505924159e-05	2.128009373653e-05	1.74477979314762e-05	2.44966318387613e-05
KMXK0B05060	1.48054589226592e-05	1.24331456386709e-05	1.46148297203103e-05	1.30754596333938e-05
KMXK0E01490	7.64677618841792e-06	9.46147345010037e-06	7.40718750595874e-06	1.08613541204285e-05
KMXK0G02030	3.09104712670697e-06	2.99259697164883e-06	4.55649171195797e-06	5.09185614680166e-06
KMXK0E05370	1.31155599113987e-06	1.33506008288089e-06	1.59582147241295e-06	2.56460044289624e-06
KMXK0C05510	3.25301168315937e-05	3.1941816809274e-05	2.89325120738563e-05	2.800999881004e-05
KMXK0C01060	3.03466725428663e-05	7.41806942656999e-05	2.949203013829e-05	3.28104911789357e-05
KMXK0E05650	1.9670239387778e-05	1.69011795076365e-05	1.79601424052362e-05	1.81973208669644e-05
KMXK0H04290	6.73088562032595e-05	1.27985689293202e-05	3.92753341663207e-05	7.7556787004738e-06
KMXK0F01580	0.000178616313331057	0.000193869097284545	0.000276478076274877	0.00011059555052893
KMXK0B04700	0.000104529221365844	4.53697471931089e-05	9.33851657826651e-05	8.95560194769383e-05
KMXK0H02200	5.22593532475053e-05	3.57844016040722e-05	4.62066142178637e-05	4.71525413418555e-05
KMXK0G03550	0.000131297760274828	0.000108927339149786	0.00013660210259946	0.000107663827662767
KMXK0H04430	8.842543465969e-05	4.1262812479657e-05	7.37403410106948e-05	3.65577956792687e-05
KMXK0E02630	6.69922239255555e-05	2.71664146565065e-05	6.01114977077039e-05	1.12810856698683e-05
